Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,report on the list dat and tim unknown person stol the list vehic from the list loc,Washington,DC,20020,38.8571185753465,-76.9855212236004,
15,A,for the that ord and consum food and bev and then left the resta without rend pay,Washington,DC,20015,38.963545736537,-77.0747844479521,
3,A,report on the list dat tim and loc that she was approach by who stat you got problem with me the rest of the report is unavail,Washington,DC,20019,38.8945872111927,-76.9292327060496,
15,A,report on the list dat and tim her vehic was park in front of the list loc and unknown person brok into the vehic by punch out the driv sid door lock and whil insid the vehic the list property was stol,Washington,DC,20020,38.8596969929231,-76.9729211634695,
15,A,report that unknown subject stol the list vehic in an unknown man,Washington,DC,20009,38.9148314654807,-77.0332448542989,
15,A,report on the list dat tim and loc the list item wer stol from off of the bush in the front yard som of the light wer also tak,Washington,DC,20019,38.8868759670182,-76.9350148463224,
15,A,report between the list dat and tim that the list item wer put on her door for the mail person to pick up the mail stat that her next door neighb brought her back som of the mail the rest of the report is unavail,Washington,DC,20018,38.9250276975944,-76.9632409874404,
15,A,report her vehic was stol on the list dat and tim from the abov list loc,Washington,DC,20032,38.8206195727012,-77.0091178768974,
15,A,stat that both tag wer stol by unknown person in the list loc,Washington,DC,20020,38.8747513450249,-76.9718649557904,
15,A,report between the list dat and tim unknown person ent the list vehic through the front passeng window ont insid the list property was stol,Washington,DC,20001,38.9153633163387,-77.013138052506,
15,A,on the list dat tim and loc report that unknown person stol his rear tag from the list vehic,Washington,DC,20019,38.8918254259898,-76.9539796823401,
15,A,report for that suspect through stol the list property from the display shelv and fled the stor in an unknown direct,Washington,DC,20036,38.9031442311945,-77.0396670189098,
20,A,report on the list dat and tim whil walk in the are of the list loc he was approach by and from behind both and stat striking about the body until fel to the ground,Washington,DC,20020,38.8589353607153,-76.9973327587814,
15,A,report that he return to the list vehic to find the driversid doorlock brok and the list item stol by unknown person,Washington,DC,20003,38.8897826402069,-76.9554418452983,
15,A,report on the list dat and tim unknown person stol the list vehic from in front of the list loc,Washington,DC,20020,38.8585427952377,-76.9985598128787,
15,A,report that on the list dat tim and loc that unknown person brok the window and took the list item,Washington,DC,20019,38.8918798359424,-76.9313666404053,
15,A,stat that her vehic was park at the list loc and unknown person brok into the trunk and stol the list property the off hap between the list dat and tim,Washington,MD,20748,38.8445573172961,-76.9714253730326,
15,A,report that unknown suspect ent the list vehic in an unknown man and stol the list property from within,Austin,ND,58531,38.9418673297329,-77.0327272281383,
15,A,on the list dat tim and loc report that unknown person brok into the list vehic and took the list item,Washington,DC,20019,38.8789973704298,-76.9299482991012,
15,A,the list vehic was park in front of the list loc and unknown person brok into the vehic by break the rear passeng sid window out and tak the list item,Washington,DC,20032,38.83904616981,-77.0043575360588,
15,A,report that unknown suspect ent the list vehic via smash it front driv window and stol the list property from within,Washington,DC,20017,38.9488016582025,-76.9814049124045,
15,A,on the list dat tim and loc report that unknown person took his vehic without permit,Washington,DC,20020,38.8704518719668,-76.9773586408229,
15,A,report the list vehic was stol whil park out front the list loc,Washington,DC,20019,38.9057543701913,-76.9395618115527,
15,A,report on the list dat tim and loc unknown person brok into the list vehic by break the passeng sid front window out and tak the list property,Washington,DC,20020,38.8609386827684,-77.0004956714378,
15,A,report on the list dat tim and loc an unknown person smash the rear driv sid window to the vehic gain entry and stol the list property,Washington,DC,20032,38.825584449986,-77.0033880599677,
15,A,report that on the list dat tim and loc that unknown person stol the list vehic without permisson,Washington,DC,20019,38.8936939165679,-76.935756749565,
15,A,report between the list dat tim and loc unknown person stol the list vehic didnt giv any on permit to driv the vehic,Washington,DC,20032,38.8229265753502,-77.0019425632034,
20,A,and report that whil walk at the list loc they wer approach by stat we dont hav to mak thi homicid just giv it up and produc black handgun and surrend the list property fled the scen,Washington,DC,20011,38.944553439968,-77.0251954713992,
15,A,report the unknown person took his vehic without permit,Washington,DC,20019,38.8888412480849,-76.9310693009277,
15,A,report between the list dat and tim unknown person stol the list vehic from the list loc,Washington,DC,20011,38.8243578825554,-76.9996347274601,
20,A,report that whil walk at the list loc he was approach by and stat to wher you from and what do you hav in yo pocket reply doll and ask to giv him the money and fled,Washington,DC,20011,38.9561826510985,-77.031751747725,
15,A,report unk person stol the list property from the list loc,Washington,District of Columbia,20002,38.8720395359162,-77.0172693089436,
5,A,report unk person ent the list loc whil was away through the unlock front door ont insid stol the list property,Washington,DC,20003,38.8802659913384,-76.9883101878356,
20,A,report approach her and stat giv me yo then punch in the fac with clos fist attempt to grab purs was un to obtain the purs reach in pocket and took the list property,Washington,DC,20003,38.8753429713206,-76.9902699658738,
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,Washington,DC,20003,38.8803241675686,-76.9961794578699,
15,A,report unk person ent the list vehic in an unk man ont insid stol the list property,Washington,DC,20003,38.8847706716696,-76.9902431074975,
15,A,report unk person ent the list vehic in an unk man ont insid stol the list property,Washington,DC,20003,38.8819507382947,-76.9902530734853,
15,A,compl report passeng window was smash to remov the list property,Washington,DC,20009,38.9197548151328,-77.0364950366686,
15,A,compl report unknown subject remov cds from her vehic without permit,Washington,DC,20010,38.9335773420472,-77.034265670173,
15,A,compl report window was smash to remov the list property,Washington,DC,20010,38.9341792875447,-77.0393786413047,
15,A,compl report passeng window was smash to remov the list property,Washington,DC,20009,38.9286324337967,-77.0289370039525,
15,A,compl report unknown subject remov the list vehic without permit,Austin,ND,58531,38.9169981222281,-77.0319507376836,
15,A,compl report passeng window was smash to remov the list property,New York,NY,22903,38.9133372618995,-77.0259900980087,
15,A,compl report unknown subject ent the vehic and remov the list property,Washington,DC,20010,38.9345679899404,-77.0278483170711,
15,A,compl report passeng window was smash to remov the list property,Washington,DC,20001,38.9103826918529,-77.0199016384313,
15,A,compl report driv window was smash to remov the list property,Washington,DC,20009,38.9181130017373,-77.0307862913219,
15,A,compl report unknown subject ent his vehic and remov the list property,Washington,DC,20009,38.9239476409118,-77.0341183336529,
15,A,compl report passeng window was smash to remov the list property,Washington,DC,20010,38.9334673887068,-77.0297253417669,
5,A,compl report rear window was smash to gain entry and remov the list property,Washington,DC,20009,38.9126041755082,-77.037542430347,
20,A,compl report three subject approach beg beat the compl and remov the compl driv permit and credit card,Washington,DC,,38.9231148332571,-77.0402245249848,
3,A,two compl wer arrest aft verb alterc turn phys both compl produc knif and screwdriver to assault each oth,Washington,DC,20001,38.9287042825767,-77.0186727388283,
3,A,compl report threw bleach on the compl,Washington,DC,20001,38.912606388449,-77.0234564525778,
15,A,report for that reach ov the bar countertop and stol the list property start drink from it,Washington,DC,20009,38.9126041755082,-77.037542430347,
